,2021 Demand,Annual Surplus,Output/Cap,Market Surplus
4554,15539,8610,0.5654365373092242,503.0
4555,15462,7717,0.5722453037889279,653.0
4556,15516,7166,0.5577435751608432,175.0
4557,14749,6914,0.5290980838280778,134.0
4558,13532,6459,0.4922817950646467,213.0
4559,12527,6211,0.4750986456222672,838.0
4560,11951,5690,0.48571634684749676,1515.0
4561,11599,4953,0.49081592147522646,2002.0
4562,11347,4980,0.4856740762124711,2112.0
4563,11233,4689,0.4855124693671616,2239.0
4564,11228,4504,0.48699072570459384,2267.0
4565,11346,5016,0.49061439607248575,2245.0
4566,11784,6080,0.49492688210868385,1923.0
4567,12455,7096,0.5144890880184998,1784.0
4568,13015,7975,0.5323743600836398,1752.0
4569,13413,8659,0.5468008626887132,1799.0
4570,13910,8921,0.5571721090634767,1600.0
4571,14211,9351,0.5619085173501577,1464.0
4572,14324,9467,0.562137382708975,1372.0
4573,14457,9262,0.565866437004342,1312.0
4574,14702,9033,0.5835633131428981,1580.0
4575,15135,8535,0.5761228296742718,925.0
4576,15949,7755,0.5961275462463111,615.0
4577,16289,6683,0.6082604610826046,544.0
4578,16230,6123,0.5956090138395769,210.0
4579,15728,6098,0.5824598309818287,331.0
4580,15386,6185,0.5456206340677056,-155.0
4581,14834,5283,0.534777773792015,74.0
4582,13651,4980,0.5108835743949592,619.0
4583,12826,4236,0.48636703852870944,820.0
4584,12100,4027,0.48543308490532394,1513.0
4585,11659,3671,0.4867655407323304,2060.0
4586,11418,3437,0.48650942395417096,2340.0
4587,11269,3269,0.4799532892175944,2294.0
4588,11220,3194,0.47884833050367853,2318.0
4589,11213,3177,0.47314821340475016,2214.0
4590,11612,3562,0.4826523824528236,2174.0
4591,12238,3555,0.5080340924968563,2306.0
4592,12957,3456,0.5233503961854007,1970.0
4593,13436,3724,0.5166322711532407,1334.0
4594,13902,3775,0.5165535101840835,858.0
4595,14312,3768,0.5258665556365151,844.0
4596,14475,4011,0.5379803704727675,1092.0
4597,14517,4107,0.5374114394332123,1033.0
4598,14762,3480,0.5413583235355142,893.0
4599,15055,3318,0.5561910704381586,990.0
4600,15574,2989,0.5503353384498375,345.0
4601,15525,3082,0.5513367315094143,375.0
4602,15370,2815,0.5622134222592747,815.0
4603,15350,2459,0.5635100701595169,794.0
4604,15463,2205,0.5544074230282581,311.0
4605,14811,1947,0.5254184426655577,351.0
4606,13857,1755,0.5107051591960771,932.0
4607,13067,1323,0.499010588439507,1307.0
4608,12598,907,0.49862479546008426,1724.0
4609,12195,817,0.5031802614104983,2203.0
4610,12030,585,0.500540993333566,2311.0
4611,12066,371,0.4980190449711545,2264.0
4612,12335,-54,0.5060954491930456,2278.0
4613,13063,-733,0.5206410879067509,1945.0
4614,14145,-1229,0.5467994013018205,1564.0
4615,15152,-1352,0.5858412653975364,1589.0
4616,15773,-966,0.6111946825258002,1698.0
4617,16214,-377,0.6106963438459392,1291.0
4618,16712,-207,0.6182585641526547,1011.0
4619,17048,-79,0.6141664067643899,675.0
4620,17310,-90,0.6251740947075209,645.0
4621,17556,-161,0.6237969033337983,332.0
4622,17755,-216,0.6277519974878755,237.0
4623,18136,-389,0.6462424902505006,258.0
4624,18604,-266,0.6742684723879026,614.0
4625,18474,-239,0.6660462829652,493.0
4626,18262,-556,0.6608073834014372,497.0
4627,17895,-741,0.6434850142973135,333.0
4628,17670,-659,0.6252851439977188,-127.0
4629,17043,-913,0.6008695342290011,-182.0
4630,15789,-839,0.553019946016055,-13.0
4631,14657,-751,0.5033415406260991,-347.0
4632,13931,-658,0.4901067062398417,-60.0
4633,13578,-744,0.49915050261928356,524.0
4634,12940,-395,0.502102250644808,1271.0
4635,13021,-472,0.5128973148213405,1534.0
4636,13353,-505,0.5159752868490732,1262.0
4637,14195,-592,0.5214966466643135,579.0
4638,15295,-552,0.5619095694815028,289.0
4639,16374,-738,0.5959998550672125,75.0
4640,17070,-904,0.612855492998412,-89.0
4641,17526,-842,0.6337008214440121,63.0
4642,18191,-971,0.6527545315337773,139.0
4643,18874,-1177,0.652392773410564,48.0
4644,19427,-1382,0.6551618294055455,-217.0
4645,19758,-1817,0.6710539637541764,126.0
4646,19886,-2027,0.6645193591455274,23.0
4647,20386,-1891,0.6738003236566598,16.0
4648,20748,-1633,0.6891512085441259,94.0
4649,20277,-1204,0.6709057791025004,-19.0
4650,19824,-1079,0.6644121407900936,-79.0
4651,19408,-1276,0.6581055526903903,-267.0
4652,18970,-1425,0.6443088021086217,-392.0
4653,17580,-995,0.5975222582648906,-265.0
4654,16108,-961,0.5433749358864763,-217.0
4655,14955,-916,0.5124168210194141,-16.0
4656,14273,-944,0.5076885863367774,419.0
4657,13701,-835,0.49658330153664715,615.0
4658,13614,-954,0.49785140005544776,752.0
4659,13484,-921,0.5132212788078323,1325.0
4660,13749,-960,0.5347219807351253,1628.0
4661,14475,-951,0.5550828247602441,1442.0
4662,15668,-975,0.6052878034723723,1136.0
4663,16895,-1312,0.6368830402889897,383.0
4664,17735,-1625,0.6515780115572677,-145.0
4665,18205,-1518,0.6570730081120124,-466.0
4666,18791,-1380,0.6805806285230078,-318.0
4667,19306,-1353,0.6958324161713992,-339.0
4668,19582,-1270,0.6924445076835515,-116.0
4669,19964,-1431,0.7113579362235758,-110.0
4670,20265,-1465,0.7158814263210654,-269.0
4671,20999,-1468,0.7410961365678347,-378.0
4672,21368,-1078,0.7611704230921312,-193.0
4673,21335,-807,0.7419748215630716,-648.0
4674,21019,-938,0.7489504921829763,-324.0
4675,20408,-1256,0.7239799415563332,-340.0
4676,19905,-1090,0.694121039541506,-648.0
4677,18693,-942,0.64721816302527,-534.0
4678,17161,-1163,0.6131891508597767,134.0
4679,15767,-788,0.5393103934564941,-470.0
4680,14746,-615,0.512698523752886,-90.0
4681,14142,-795,0.5106405174212393,543.0
4682,13741,-733,0.5204922306809886,1232.0
4683,13497,-606,0.5349841535193118,1864.0
4684,13664,-525,0.5440277777777778,2004.0
4685,14366,-644,0.5492684951405942,1515.0
4686,15619,-526,0.5740931574608409,1094.0
4687,17003,-422,0.6070601063104811,813.0
4688,17705,-158,0.6277471592842077,747.0
4689,18316,-119,0.6385973122952464,787.0
4690,19150,-268,0.6645337599146838,790.0
4691,19696,-208,0.6870764354833272,682.0
4692,19786,262,0.6897029502213511,623.0
4693,20041,132,0.6897968729119337,606.0
4694,20345,173,0.7018633540372671,560.0
4695,20744,331,0.729855723424527,705.0
4696,20971,646,0.7391467576791809,686.0
4697,20473,966,0.7306864718539599,581.0
4698,19945,1066,0.7222630418809699,698.0
4699,19519,444,0.7105346077092742,776.0
4700,19206,37,0.7082597329188158,842.0
4701,18149,83,0.6679863043013053,580.0
4702,16698,213,0.6269563951372207,527.0
4703,15556,184,0.5841631453242697,342.0
4704,14412,288,0.5408227033783038,300.0
4705,13826,246,0.526863148610907,511.0
4706,13336,383,0.5261725216111827,968.0
4707,13208,483,0.531733746130031,1219.0
4708,13363,550,0.5386971766008488,1233.0
4709,14038,755,0.5694314656300228,1196.0
4710,15227,1022,0.5997142427432697,723.0
4711,16045,1416,0.6277744451109778,699.0
4712,16599,1484,0.6387567871185171,459.0
4713,17215,1090,0.6599222080933503,430.0
4714,17675,1056,0.6762316464187225,471.0
4715,17767,1493,0.6729483058049736,445.0
4716,17855,1579,0.679146936827809,647.0
4717,18045,1290,0.6804680468046804,855.0
4718,18138,1203,0.6877327452185545,884.0
4719,18286,1209,0.6974664679582713,902.0
4720,18338,1579,0.6966885007278021,807.0
4721,17866,1979,0.6782145722412661,732.0
4722,17313,2093,0.6636516157268948,883.0
4723,17059,2192,0.6735674676524954,1161.0
4724,17012,1842,0.6444100523251529,476.0
4725,15968,1800,0.6070357639142836,632.0
4726,14758,1823,0.5495978552278821,412.0
4727,14000,1389,0.5264873085418401,540.0
4728,13101,1425,0.5255336198732425,1327.0
4729,12634,1258,0.5317195325542571,2017.0
4730,12260,1188,0.5227444897370225,2231.0
4731,12088,1279,0.5242560865644725,2447.0
4732,12108,1423,0.521558367083617,2444.0
4733,12327,1907,0.5183837951570914,2209.0
4734,12687,2765,0.5200099693797622,1918.0
4735,13562,3173,0.5337377341659233,1396.0
4736,14550,3154,0.5631323927604389,1256.0
4737,14994,3352,0.5726873818272626,1059.0
4738,15249,4026,0.5756768279684502,954.0
4739,15341,4397,0.574927750757736,972.0
4740,15104,5040,0.5664426696689301,996.0
4741,15162,5357,0.5730905767811325,1143.0
4742,15143,5671,0.5834063891713714,1494.0
4743,15464,6116,0.5980837648384938,1515.0
4744,15900,6258,0.59857431641664,978.0
4745,15997,6403,0.6011310354701314,798.0
4746,15915,6117,0.60379889078189,742.0
4747,15862,5224,0.6072521865889213,801.0
4748,15796,4452,0.5804244167000328,150.0
4749,15104,4049,0.5557943823090095,152.0
4750,14182,3335,0.5323460922718672,449.0
4751,13333,2707,0.5195050259462206,983.0
4752,12706,2206,0.5152022112307245,1460.0
4753,12277,1887,0.5100683338179703,1756.0
4754,11915,1648,0.5007616422457566,1892.0
4755,11766,1525,0.49645236026643497,1948.0
4756,11677,1477,0.5050913555282732,2311.0
4757,11640,1735,0.5097263435542367,2274.0
4758,11914,2359,0.5022335209733066,1915.0
4759,12712,2953,0.5218502427804753,1582.0
4760,13766,3166,0.5544641871758084,1306.0
4761,14549,3460,0.5882288749045143,1622.0
4762,15458,3445,0.6007263482840022,1083.0
4763,16159,3225,0.6352822070361933,1411.0
4764,16690,2913,0.6395549794772089,1073.0
4765,17260,2874,0.65470706779905,933.0
4766,17844,2769,0.6585991402665896,388.0
4767,18631,2940,0.6631864161849711,-274.0
4768,19507,2245,0.7066696325955585,-446.0
4769,19433,2395,0.7010621587254096,-688.0
4770,18818,2733,0.6884248478930369,-488.0
4771,18389,2229,0.6929634280930091,-180.0
4772,18227,1683,0.6726317392628693,-561.0
4773,17304,1659,0.6353399244188266,-660.0
4774,15915,1773,0.5861314708929737,-641.0
4775,14602,1787,0.5666245839550098,209.0
4776,13847,1572,0.5642228068168821,952.0
4777,13134,1540,0.5496235716742461,1248.0
4778,12768,1398,0.549948585139201,1672.0
4779,12660,1283,0.5483993324230011,1798.0
4780,13142,589,0.5681809527436122,1779.0
4781,13801,-75,0.585396558959295,1544.0
4782,14953,-326,0.6122526781289315,1107.0
4783,16121,-139,0.6299071819841753,438.0
4784,17342,42,0.6476741090106881,-314.0
4785,18293,645,0.6577220788794692,-449.0
4786,19079,1124,0.6796369782480893,-582.0
4787,19600,634,0.7087143329293819,-301.0
4788,20106,-1157,0.7286108555657773,-306.0
4789,20762,-2745,0.7459886175876629,-445.0
4790,20844,-2753,0.7557170649341115,-256.0
4791,20849,-2035,0.7518711476372175,-356.0
4792,20819,-1756,0.7387596044263078,-724.0
4793,20458,-1456,0.7378891140173144,-428.0
4794,20568,-1915,0.7422355644503743,-541.0
4795,20341,-2113,0.7458772842073986,-259.0
4796,19923,-1777,0.7297566739282945,-159.0
4797,18848,-1397,0.6963883867635666,29.0
4798,17285,-809,0.6302269791474442,-209.0
4799,15958,-497,0.5891028721398736,-21.0
4800,15008,-239,0.5807921745896476,667.0
4801,14357,-152,0.562085694182128,821.0
4802,13855,-133,0.5549570158285061,1186.0
4803,13668,-55,0.5618254816015323,1585.0
4804,13870,25,0.5598896044158234,1345.0
4805,14526,7,0.575668202764977,1089.0
4806,15761,178,0.5937269372693726,329.0
4807,16987,507,0.6306090343845981,-151.0
4808,17866,453,0.6567142226798058,-6.0
4809,18947,-75,0.6903464169440685,-75.0
4810,19443,10,0.6962400578452639,-185.0
4811,19948,26,0.7105300403368481,133.0
4812,20339,-453,0.7253734498308907,250.0
4813,20413,-402,0.7237959848826324,462.0
4814,20756,-584,0.7325512993529187,414.0
4815,20650,-124,0.7358201684181224,496.0
4816,20347,617,0.729516770099714,577.0
4817,19206,1717,0.7003567181926278,820.0
4818,18508,1959,0.6788241889145821,867.0
4819,18011,1446,0.6561255154098818,766.0
4820,17505,1120,0.6188252386882523,384.0
4821,16439,973,0.5643789386686869,-50.0
4822,15177,767,0.5480716442492451,796.0
4823,13991,829,0.5150514328964118,980.0
4824,13285,595,0.5057293810896116,1456.0
4825,12739,690,0.5035757471065815,1837.0
4826,12367,809,0.5055131761442441,2212.0
4827,12456,564,0.5096297844182078,2177.0
4828,12704,462,0.5120256920445422,1964.0
4829,13165,604,0.5131352811195679,1465.0
4830,14235,672,0.5318723000737541,909.0
4831,14902,860,0.5746459830641144,1249.0
4832,15232,1165,0.5838093223326987,1326.0
4833,15702,1286,0.6041718489037348,1300.0
4834,16051,1379,0.6123615324913568,1307.0
4835,16404,1264,0.6187032681574052,1221.0
4836,16614,1177,0.6328900740324901,1424.0
4837,16903,1426,0.6367967491067049,1275.0
4838,17041,1544,0.6223536737235368,950.0
4839,17592,1552,0.6222168019791631,265.0
4840,18226,1438,0.6283665617348724,-261.0
4841,18369,1508,0.6319583641031051,-398.0
4842,18147,1332,0.6288145853363245,-488.0
4843,17460,1004,0.6227357676825762,-133.0
4844,16947,1202,0.6135277847623837,133.0
4845,15966,1135,0.5738701784686241,-17.0
4846,14610,1191,0.5366397124887691,322.0
4847,13396,1390,0.5096737140600883,803.0
4848,12717,1490,0.5050971134241872,1404.0
4849,12296,1455,0.507520551387443,1842.0
4850,12067,1312,0.5033122068249365,1989.0
4851,11986,1056,0.5045403969706759,2071.0
4852,12260,999,0.5159645633700958,2009.0
4853,12952,950,0.534788189987163,1629.0
4854,13865,1197,0.5674524491444518,1589.0
4855,14603,1350,0.5780425720293652,1066.0
4856,15059,1464,0.5744447691408533,667.0
4857,15584,1402,0.582354877647317,337.0
4858,16126,1437,0.5882159795695002,-3.0
4859,16639,1683,0.6136413161908912,257.0
4860,17102,1693,0.6168227691860887,-111.0
4861,17287,1765,0.6152553282792161,-82.0
4862,17459,1802,0.6212315586914688,-26.0
4863,17824,1620,0.6368715083798883,74.0
4864,18170,1536,0.6621292448774896,314.0
4865,18191,1781,0.6540418517987674,62.0
4866,17683,2124,0.636096582360106,73.0
4867,17153,2096,0.6211730121173012,174.0
4868,17007,1939,0.601188771125752,-217.0
4869,16068,1775,0.5657710657531299,-296.0
4870,14830,1536,0.5244938183121305,-194.0
4871,13744,1383,0.5091456853884226,452.0
4872,13012,1232,0.501808156396577,1003.0
4873,12537,1168,0.5064842014759618,1601.0
4874,12237,1103,0.5063096006309601,1886.0
4875,12171,1009,0.5072286995515695,1968.0
4876,12388,1044,0.513504788550522,1928.0
4877,13001,1141,0.515630035449565,1399.0
4878,14044,1220,0.5423081044397614,1139.0
4879,14810,1444,0.5541911372130273,760.0
4880,15376,1513,0.5830770331163723,928.0
4881,15914,1475,0.5841023265756938,480.0
4882,16472,1265,0.5966676140400738,323.0
4883,16912,1357,0.6124179528117794,349.0
4884,17409,1341,0.6194737402791094,36.0
4885,17562,1521,0.6337044390866544,311.0
4886,17625,1822,0.6245217514524586,4.0
4887,18236,1640,0.6435530901073893,-138.0
4888,18796,1726,0.6687961740247689,-57.0
4889,18896,1562,0.6698768437634255,-185.0
4890,18682,1313,0.66345600920069,-222.0
4891,18005,1269,0.6378110880011475,-219.0
4892,17404,1238,0.611140527374775,-91.0
4893,16475,1041,0.5777449220262612,-63.0
4894,15141,829,0.5307295866493706,-3.0
4895,13980,600,0.5090549542048293,693.0
4896,13138,565,0.4975665320492907,1277.0
4897,12524,715,0.49716485102580843,1943.0
4898,12146,629,0.4998285439956107,2430.0
4899,11921,833,0.5031966265388016,2876.0
4900,11998,1081,0.4924067796610169,2528.0
4901,11983,1763,0.4927555856465809,2573.0
4902,12548,2357,0.4942218927933695,2121.0
4903,13475,2478,0.5063235788765557,1578.0
4904,14299,2367,0.5221396034297964,1290.0
4905,15022,2372,0.525297668678918,728.0
4906,15760,2468,0.5635303578608766,1058.0
4907,15954,2813,0.5616019159127196,930.0
4908,16089,2992,0.5589760638297873,725.0
4909,16044,3252,0.5797135011744466,1479.0
4910,16105,3497,0.5711189201615816,1285.0
4911,16359,3865,0.5797867136288034,1419.0
4912,16683,4324,0.5736643802531156,1131.0
4913,16601,4511,0.580909384069655,1413.0
4914,16403,4520,0.5828591749644382,1626.0
4915,16101,3784,0.5673207254889305,1478.0
4916,16399,2669,0.5862342294735452,1351.0
4917,15704,2213,0.5822784810126582,1730.0
4918,14718,1702,0.563533110232228,1953.0
4919,13806,1313,0.5316390751128746,1737.0
4920,13198,926,0.5219795410561239,1906.0
4921,12755,661,0.5147119911381889,2114.0
4922,12308,673,0.49878741685144123,2089.0
4923,12274,375,0.494540491355778,1857.0
4924,12367,190,0.5067011771379946,1924.0
4925,12271,404,0.5057491786887588,1892.0
4926,12885,638,0.5130394398399543,1476.0
4927,13885,735,0.53246660730187,1064.0
4928,14814,1061,0.5780325846365978,1116.0
4929,15872,922,0.600620535392164,776.0
4930,16823,947,0.616082444299296,155.0
4931,17395,983,0.6382780269058296,397.0
4932,17827,1003,0.639504424778761,239.0
4933,18055,1060,0.6521801853788726,28.0
4934,18200,1211,0.6458206985123613,-97.0
4935,18805,1374,0.6657080732271866,177.0
4936,19578,1232,0.6906706260826528,-41.0
4937,19828,937,0.6899105106158975,-169.0
4938,19659,657,0.688295165394402,-183.0
4939,18899,695,0.6673762639701969,-89.0
4940,18321,836,0.6584620848872313,218.0
4941,17358,626,0.6161189580523813,3.0
4942,16094,254,0.5802128637601216,315.0
4943,14813,199,0.5514532323410252,840.0
4944,13696,323,0.5185457344810693,1123.0
4945,13254,183,0.5258345885732301,1757.0
4946,12788,66,0.5279592553565157,2243.0
4947,12659,18,0.5306446490949508,2380.0
4948,12932,-377,0.5309487659334063,2105.0
4949,13602,-919,0.545473810617031,1842.0
4950,14755,-1269,0.5818726855933698,1744.0
4951,16042,-1344,0.6008955960650189,1000.0
4952,17251,-1124,0.6147839298964701,148.0
4953,18172,-822,0.6173140875964056,-723.0
4954,18955,-490,0.6462649753347428,-614.0
4955,19628,-147,0.6674390029840267,-616.0
4956,19965,255,0.678270929743374,-618.0
4957,20279,302,0.6848349501011933,-653.0
4958,20284,620,0.7069991095280499,-435.0
4959,20463,1097,0.7180179859950947,-263.0
4960,20804,1973,0.7331598830992944,-233.0
4961,20752,2135,0.7267383512544803,-476.0
4962,20627,1528,0.7302320545671082,-393.0
4963,20205,1356,0.7217391304347827,-285.0
4964,19605,1573,0.7148754345307068,137.0
4965,18352,1652,0.6637274112780318,-61.0
4966,16752,1705,0.597877657455362,-244.0
4967,15352,1810,0.5676682214267635,348.0
4968,14282,2000,0.5315131319645993,552.0
4969,13547,2061,0.5277082588487665,1213.0
4970,12976,2230,0.5300948874097153,1996.0
4971,12922,2171,0.5271271341893607,2021.0
4972,13221,2112,0.5316988608221892,1808.0
4973,13798,2447,0.531977975434138,1274.0
4974,14751,3298,0.5498542066709338,712.0
4975,15834,3627,0.5758601039960111,335.0
4976,16760,3769,0.6076656811134348,93.0
4977,17118,4440,0.6223328331442375,-114.0
4978,17381,4434,0.6308285444096894,-37.0
4979,17447,5012,0.6111251306824327,-495.0
4980,17653,4620,0.6295700654015225,-37.0
4981,17837,4842,0.6468663299423775,349.0
4982,17981,5694,0.6452979283832847,148.0
4983,18368,5250,0.6625134264232009,136.0
4984,18928,4981,0.6826905829596412,102.0
4985,19053,4632,0.6878175332396498,36.0
4986,18793,4514,0.6598442311175512,-578.0
4987,18263,4161,0.6547510818575221,-258.0
4988,17946,4101,0.6387118169424076,-612.0
4989,16876,3475,0.6068138299794068,-80.0
4990,15493,2824,0.5662197810139847,176.0
4991,14423,2406,0.5323269723725434,529.0
4992,13556,2295,0.5227361609841078,1147.0
4993,12839,2061,0.5189451671215397,1802.0
4994,12538,1906,0.5113917781079742,1917.0
4995,12544,1754,0.5134725259222684,2015.0
4996,12766,1715,0.5280970175562293,2214.0
4997,13419,1589,0.5437195165052662,1965.0
4998,14409,1794,0.5569571055049113,1354.0
4999,15285,2024,0.5792049363452605,1048.0
5000,15920,2116,0.6038775218200029,962.0
5001,16466,2177,0.6260504201680672,818.0
5002,17008,2259,0.6478685452776477,971.0
5003,17572,2177,0.6496955284113429,459.0
5004,17932,1979,0.646912601772462,25.0
5005,18272,1681,0.6536439579432523,-119.0
5006,18554,1697,0.6649082237317532,-152.0
5007,18930,1618,0.6748780928300524,-246.0
5008,19391,1802,0.6864703125563286,-349.0
5009,19371,2031,0.678574016375625,-641.0
5010,18832,2356,0.670462788335993,-346.0
5011,18054,2335,0.6360345011180918,-135.0
5012,17579,2009,0.6155965246874338,-149.0
5013,16369,2100,0.5924902015677491,562.0
5014,14907,1964,0.5338501291989665,588.0
5015,13810,1738,0.5133509742602839,1128.0
5016,13260,1509,0.5163821110112671,1681.0
5017,13005,1071,0.5228349178910977,2118.0
5018,12593,1199,0.5091127922971114,2212.0
5019,12386,1440,0.5104184428605532,2581.0
5020,12847,1124,0.523629167093186,2499.0
5021,13605,1075,0.5381112583681653,2230.0
5022,14930,518,0.5575145789994203,1418.0
5023,15903,602,0.5643234042553191,674.0
5024,16532,959,0.5906836759123089,739.0
5025,17051,1207,0.6060407544047167,526.0
5026,17050,1711,0.5994081618608492,370.0
5027,17381,2256,0.6130556887458045,519.0
5028,17994,2296,0.6224982038386534,201.0
5029,18002,2231,0.6204562377309958,330.0
5030,18175,2364,0.6251519654194245,337.0
5031,18544,2441,0.6279879636203807,30.0
5032,18929,2787,0.6372991882620657,-165.0
5033,18813,2981,0.6360633407117317,-135.0
5034,18608,2360,0.6381504086065998,-101.0
5035,17942,2121,0.6205471498343522,227.0
5036,17636,1855,0.5928693863558451,-342.0
5037,16646,1698,0.5747815658728799,129.0
5038,15243,1781,0.551719385293915,769.0
5039,14075,1651,0.5263122271481269,1477.0
5040,13214,1464,0.5140167999190365,2023.0
5041,12692,1256,0.5118160888407367,2425.0
5042,12212,1234,0.5043218873936477,2666.0
5043,12035,1220,0.5023249499372093,2765.0
5044,12280,1250,0.5050446519871838,2537.0
5045,12929,1085,0.5198225861480723,2307.0
5046,14007,876,0.5342902164976706,1590.0
5047,14781,1130,0.5563077768995498,1407.0
5048,14724,2032,0.5361464262585637,1006.0
5049,15028,2447,0.5439545485473226,961.0
5050,15002,3413,0.5552116277504878,1500.0
5051,14969,3973,0.5484463748747076,1446.0
5052,14981,4191,0.5539366394866997,1595.0
5053,15061,4352,0.5700742932060375,1897.0
5054,14951,4654,0.5703156480859637,2033.0
5055,15361,4680,0.5649919181034483,1417.0
5056,15797,4872,0.5783304940374787,1177.0
5057,15910,4636,0.5873932436637738,1078.0
5058,15994,4251,0.5886696059906221,829.0
5059,15653,3863,0.5591792123541234,207.0
5060,15417,3570,0.5569310442678774,284.0
5061,14542,3315,0.5430590574949394,750.0
5062,13531,2846,0.5254351927663664,1229.0
5063,12568,2501,0.5142399430402278,1877.0
5064,11978,2200,0.4972691250490843,1952.0
5065,11398,2218,0.5006959563153575,2631.0
5066,11215,2218,0.49778603056706183,2725.0
5067,11143,2012,0.5033370213069702,2960.0
5068,11151,2218,0.49004921891718384,2589.0
5069,11314,2753,0.4860533702874605,2365.0
5070,11591,3510,0.4891943598101042,2217.0
5071,12049,4083,0.4876201880745254,1796.0
5072,12641,4284,0.5096510109742758,1802.0
5073,13056,4663,0.5286862137017198,1946.0
5074,13410,5114,0.5381838572880524,1946.0
5075,13623,5694,0.5435054555563278,2018.0
5076,13721,5807,0.5408026410811926,2005.0
5077,13868,5922,0.5399051350793979,1840.0
5078,14030,5910,0.5415115603975275,1826.0
5079,14206,6143,0.5427128820960698,1702.0
5080,14801,6010,0.5537514954708597,1399.0
5081,14978,5748,0.5464296764877781,916.0
5082,14766,5624,0.547472428069443,970.0
5083,14572,4946,0.5580939719413638,1380.0
5084,14508,4351,0.5578943681703559,1421.0
5085,13981,3851,0.5383269163458173,1399.0
5086,13068,3198,0.5226262555559444,1865.0
5087,12273,2811,0.508272155678106,2197.0
5088,11973,2220,0.5032196769766706,2328.0
5089,11640,1812,0.5004219112579987,2593.0
5090,11404,1583,0.49794224207675264,2752.0
5091,11338,1377,0.49669996117601384,2735.0
5092,11320,1371,0.4885387836207508,2448.0
5093,11172,1521,0.4874813286862508,2535.0
5094,11590,1817,0.4911975580322283,2249.0
5095,12198,2424,0.49977047212119075,1955.0
5096,12754,3018,0.5131768762534745,1831.0
5097,13417,3355,0.5370001049648367,1931.0
5098,13710,3949,0.5294425817267393,1449.0
5099,13788,4623,0.524227540321176,1261.0
5100,13727,4881,0.5309990695109763,1681.0
5101,13827,5353,0.5435345414906663,2129.0
5102,13862,5336,0.5387124983183103,2155.0
5103,14089,5436,0.5409047160731473,2209.0
5104,14383,5209,0.5373714362290194,1657.0
5105,14693,4531,0.5391551969625059,1211.0
5106,14485,4131,0.5512973915421695,1641.0
5107,14220,3797,0.5563523530425789,1917.0
5108,14148,3786,0.5546290577173838,2015.0
5109,13565,3606,0.5406403940886699,2239.0
5110,12756,3435,0.5149817881932514,2231.0
5111,12127,3026,0.5037132148806219,2388.0
5112,11730,2567,0.502366534419155,2705.0
5113,11119,2561,0.48844386770946585,2808.0
5114,10853,2340,0.4860033016051421,2984.0
5115,11057,1878,0.48437389521317964,2644.0
5116,11004,1796,0.4814279672963067,2657.0
5117,10892,1939,0.4721293003274763,2516.0
5118,11446,1888,0.4903394440323549,2436.0
5119,12036,2170,0.5029111047997727,2130.0
5120,12442,2455,0.5020366238090178,1732.0
5121,12805,2986,0.5112200973819773,1684.0
5122,13163,3299,0.5218261633011414,1696.0
5123,13365,3623,0.5279579316389132,1695.0
5124,13474,3610,0.533641230187887,1778.0
5125,13612,3603,0.5351649888143176,1698.0
5126,14056,3561,0.5514254655117999,1669.0
5127,14917,2928,0.5654833040421793,1171.0
5128,15985,2105,0.5864025658196172,653.0
5129,16294,1496,0.5733162239023375,237.0
5130,16353,760,0.5743684064408662,198.0
5131,15943,961,0.5603519955654102,231.0
5132,15513,1009,0.5373046807629954,64.0
5133,14749,854,0.5221006866567751,382.0
5134,13730,998,0.5110620993865876,1100.0
5135,12665,1166,0.49420185127834554,1697.0
5136,11970,1163,0.4740497451161518,1886.0
5137,11606,1030,0.4718573470360035,2260.0
5138,11408,862,0.4715295236800979,2471.0
5139,11348,704,0.4713074277151517,2491.0
5140,11847,204,0.4858035499708174,2303.0
5141,12433,-245,0.4909511639151758,1782.0
5142,13458,-846,0.5251576685841015,1697.0
5143,14400,-1107,0.5450886506366885,1310.0
5144,15133,-1226,0.5631091533418889,1102.0
5145,15699,-989,0.5674744098600376,600.0
5146,16142,-690,0.5728512439709914,367.0
5147,16543,-545,0.5817545804038375,254.0
5148,16806,-439,0.5808670999861707,-5.0
5149,17142,-412,0.5853222981558432,-98.0
5150,17404,-525,0.5924515354263167,-137.0
5151,18039,-823,0.6242148132808725,47.0
5152,18832,-1377,0.653183416298256,-68.0
5153,18885,-1374,0.6499001016509517,-344.0
5154,18636,-1572,0.6422606673478736,-408.0
5155,18113,-1308,0.6228577511265656,-559.0
5156,17527,-916,0.6064677669629003,-330.0
5157,16492,-841,0.5622773290063141,-552.0
5158,14983,-495,0.5280138217975389,-8.0
5159,14161,-480,0.5164725576094312,340.0
5160,13349,-214,0.4971680974601931,608.0
5161,12830,-61,0.4866293203678258,982.0
5162,12509,63,0.49152721880957423,1414.0
5163,12445,175,0.4962952508644415,1621.0
5164,12748,183,0.5077303212142605,1636.0
5165,13318,434,0.523748804590373,1469.0
5166,14254,620,0.5506695556423827,1249.0
5167,15148,744,0.5649352951604325,786.0
5168,15851,548,0.5719355525587337,265.0
5169,16550,326,0.5773929671730585,-245.0
5170,17236,-38,0.5927050598495816,-450.0
5171,17811,-93,0.6084441465909491,-561.0
5172,18273,-318,0.62492062372116,-559.0
5173,18646,-675,0.6428119507908612,-358.0
5174,18751,-656,0.6577650104621059,-204.0
